city_id,deaths_avoided,lower,upper,pm25_observed,pm25_no_depopulation,pm25_change
420200,23.1389118106244,22.5190353906241,23.8546676882707,32.4477122579613,32.9137415521372,-0.466029294175904
420300,75.9427899585983,73.9678504636663,78.2331826050131,28.8192441071922,29.8706680970645,-1.0514239898723
420500,101.399632604353,98.6653014037199,104.557680408893,29.2075321958591,30.0984086880875,-0.890876492228401
420600,109.439424715831,106.513967488981,112.822009880691,37.877779573976,38.8222389817254,-0.944459407749399
420700,12.0098903080138,11.6881144468552,12.3819128347732,35.9782297385834,36.5230415460804,-0.544811807496998
420800,48.190741218563,46.9077084527314,49.6755135256907,38.7428340428106,39.5146140377892,-0.771779994978601
420900,52.1077415319658,50.7185143673041,53.7096445085146,36.4786484844034,37.0045385579352,-0.525890073531798
421000,101.678413606958,98.9556441453759,104.817898264887,37.5706773025607,38.326117263929,-0.755439961368296
421100,62.7168347732124,61.090510359548,64.5950202808915,31.6378794598437,32.0699509599205,-0.432071500076798
421200,27.4745108920435,26.7271328830028,28.3404540996211,29.2600848966184,29.7492653104619,-0.489180413843499
421300,35.517244101473,34.5681751516509,36.6149248239157,37.1726163210989,37.9402676056283,-0.7676512845294
430100,107.567563616015,104.61423755169,110.984367717409,31.1677906100993,31.7319041994683,-0.564113589369001
430200,37.7032564646185,36.6917323493669,38.8714783972785,26.9136608882877,27.2932322407233,-0.379571352435598
430300,42.8613267330392,41.7192128252799,44.1746312009479,32.4605590526396,33.0449019128398,-0.584342860200195
430400,71.9964897143128,70.0576861109288,74.2357864451882,30.679373493901,31.1313593317719,-0.4519858378709
430500,83.4944225354186,81.237494224785,86.0888534603309,26.448746748156,26.9076825658669,-0.458935817710898
430600,80.348365334745,78.1970965399678,82.8306256675329,32.0835216013879,32.7261624249364,-0.642640823548497
430700,126.51572032446,123.151991285299,130.38451282212,34.2513526213822,35.0511696569145,-0.7998170355323
430800,36.3395357094228,35.3816654094222,37.4418947116465,24.7234940503503,25.5289709351019,-0.805476884751599
430900,69.4479388008696,67.5709882119269,71.6048192913261,32.8296094322414,33.4543166661766,-0.624707233935204
431000,29.132671103031,28.3294923451539,30.060647179438,23.6127319707261,23.8742046893726,-0.261472718646502
431100,41.0863706815212,39.9737620064618,42.3678668349066,26.2781671430879,26.5803918079062,-0.302224664818301
431200,73.3112047381763,71.3423249358742,75.5777299635545,25.2384754392309,25.7961817260616,-0.557706286830701
431300,57.5978635222339,56.0491070069041,59.3783240750396,29.3373075546271,29.9421737521082,-0.604866197481101
440100,43.4892669373472,42.2021633477084,44.9814514735782,22.7705422839431,22.9079714414173,-0.137429157474198
440200,14.7351644885505,14.322154564622,15.210958163597,22.1267785779439,22.3170549574085,-0.190276379464603
440300,18.2850760382318,17.6951195556312,18.9827431469398,20.2294621524324,20.3489844051727,-0.1195222527403
440400,4.08335963620075,3.96424149449489,4.2225186106333,19.953797360976,20.0618559877855,-0.108058626809498
440500,23.7188400163286,23.0406466346937,24.5017020921712,20.5781335765677,20.7725673991374,-0.1944338225697
440600,19.4765547229064,18.9068724164898,20.1403452993011,23.084285711584,23.2163202330875,-0.132034521503503
440700,13.9644371601009,13.5716990822714,14.4184026840784,20.721526837349,20.8322523373628,-0.1107255000138
440800,20.4085894201952,19.8163330413976,21.0875730758864,21.0823527576551,21.1912591318474,-0.108906374192298
440900,18.4488735250262,17.9248694847377,19.0498478802144,21.4250440456934,21.5388372395902,-0.1137931938968
441200,13.6575099997643,13.2725739218431,14.100954276275,23.2899585050778,23.4314301902653,-0.141471685187501
441300,14.1293528954242,13.7041165668298,14.6231495909906,20.959869136061,21.1010245900894,-0.1411554540284
441400,12.9017096683816,12.5315897455745,13.3267927372542,21.1132875914642,21.2216779407665,-0.108390349302301
441500,10.562807155747,10.2585068448716,10.9130600304997,19.4937589727667,19.6562351951165,-0.162476222349802
441600,13.9067429166118,13.5082388133732,14.3646861967845,21.0198772544877,21.2068416038824,-0.1869643493947
441700,7.81771098566488,7.59195596050258,8.07733600881097,20.1923969404844,20.2990131055524,-0.106616165068001
441800,15.9620811010231,15.5077006204728,16.4859545598346,22.9569592799532,23.1247790853282,-0.167819805375
441900,13.3116370232734,12.8805621945235,13.8202631223919,22.6193135122866,22.7516790980518,-0.1323655857652
442000,6.8673644797285,6.66158527391954,7.10813757900763,20.3397238399906,20.451274907459,-0.111551067468397
445100,14.8915744359975,14.4730590314397,15.3749724204609,21.7431728067069,21.9642799897143,-0.221107183007398
445200,26.1877375909674,25.4393703677407,27.0490236968464,21.3150905387372,21.5160804251398,-0.200989886402603
445300,7.50377699909503,7.29352806380869,7.74554396211344,21.7920577414313,21.9135078608904,-0.121450119459102
450100,31.160678297483,30.2801827497152,32.1759451105907,25.4546334656197,25.6288320956087,-0.174198629989
450200,24.8389376365623,24.1438372761298,25.6409821441356,24.3570540998381,24.6057858203097,-0.2487317204716
450300,32.7889896790104,31.8807459144752,33.8353538576983,24.2045801454993,24.4438196509204,-0.2392395054211
450400,10.3263298256487,10.0351124851253,10.6613623782896,24.1856716610739,24.3343459738293,-0.1486743127554
450500,5.92429498417208,5.75337587654065,6.12080379995095,24.1435018610166,24.2760581798396,-0.132556318822999
450600,3.28825617454572,3.19342576541755,3.39778934760378,22.9497941377952,23.0960429896152,-0.146248851819998
450700,10.6065709016102,10.3095436994714,10.9483891619752,24.5162252877212,24.659075708448,-0.142850420726802
450800,16.2619339854257,15.8003126456936,16.7920721572133,26.0577622555444,26.2195110730283,-0.1617488174839
450900,17.6680033630925,17.1744535734448,18.2353058201628,24.0301229963918,24.1644484522701,-0.134325455878301
451000,38.999223629431,37.9233091876887,40.2362118363118,23.0444198956241,23.500004243092,-0.455584347467902
451100,8.87854713271534,8.6265521762269,9.16815910033709,23.9424727725556,24.1182994241653,-0.1758266516097
451200,30.2417389509458,29.3995879476554,31.2094600240102,23.0938537083426,23.4395912470184,-0.345737538675799
451300,9.64135671880931,9.36786447060015,9.95605950540486,25.7198357964809,25.9015902249221,-0.181754428441199
451400,9.30775819946756,9.05040654166473,9.60401334784996,24.0022094436904,24.1788537176499,-0.1766442739595
460100,4.97807540820448,4.83042301495751,5.14875532817488,14.8081855990242,14.8807686073795,-0.0725830083552985
460200,1.32719089164775,1.28880292145131,1.37195433156626,14.5286887289489,14.596202913437,-0.0675141844881004
500000,1878.50229662145,1828.30847155638,1936.19676104916,27.5077893273442,29.5822468284329,-2.0744575010887
510100,1362.24005278605,1324.58370813842,1405.59411624879,33.1113073423525,36.073006346005,-2.96169900365251
510300,246.486045783212,239.814875108298,254.131858602063,36.7936983274998,39.9701526811255,-3.1764543536257
510400,37.7579309031664,36.7835188541753,38.8744821653703,20.4130285296641,21.4220162702115,-1.0089877405474
510500,280.385785859054,272.863696488102,289.033794972858,29.8268201388358,32.1691617313254,-2.3423415924896
510600,287.690370389658,280.028171749627,296.496631008788,32.692551329007,35.4048680846731,-2.71231675566609
510700,350.04694894161,340.825447383007,360.659954149929,26.8755982606414,29.2424135996575,-2.3668153390161
510800,138.981762643781,135.500113644349,142.990088303175,25.9555271518073,27.9517107255583,-1.996183573751
510900,238.081348587504,231.628622300007,245.485320821614,31.1255804848792,33.8331515178856,-2.7075710330064
511000,295.23000831175,287.189313276303,304.443731417222,33.8767453691387,36.8890254610431,-3.01228009190439
511100,228.933325226995,222.765712998699,236.008638979364,28.1148234556985,30.3516490998541,-2.2368256441556
511300,456.129226382126,444.143838088093,469.868659703605,31.401155974675,33.9860919594545,-2.5849359847795
511400,260.412723149861,253.365339846194,268.485409312292,31.3572471441461,34.1193289755039,-2.7620818313578
511500,299.23403041122,291.231017513658,308.454216722943,32.3260537685668,34.9976075055433,-2.6715537369765
511600,257.729194043439,251.028430913042,265.416283865717,31.0312119557609,33.7030083133144,-2.6717963575535
511700,325.605043470597,317.163448676357,335.307313289586,29.0855029662033,31.2281565851996,-2.1426536189963
511800,83.4876144519873,81.2492012727525,86.0593176418574,21.0435220860351,22.8390843004451,-1.79556221441
511900,163.476105588245,159.381828888389,168.167464174325,26.7387095243201,28.7271700999218,-1.9884605756017
512000,225.445686975223,219.368499339438,232.40042384801,31.5642130097119,34.3653439750727,-2.8011309653608
520100,134.151992420125,130.449728517542,138.428904399371,22.5335732066966,23.719421626264,-1.1858484195674
520200,62.4187315602316,60.741560994053,64.3526445821901,21.5823545734036,22.6358513879904,-1.0534968145868
520300,238.511959104673,232.287249303191,245.684502402431,23.2703832876093,24.8268323366912,-1.5564490490819
520400,55.5087663152252,54.021199964169,57.2208830593993,22.5151708626185,23.5455954900026,-1.0304246273841
530100,155.506086263314,151.165499235918,160.521336510235,19.2483549662451,20.0667162653065,-0.818361299061401
530300,116.297322779241,113.164727201769,119.914836335619,19.7845651948634,20.6899144141324,-0.905349219268999
530400,47.8005900702631,46.5031683404739,49.2971237036931,21.2101714719251,22.047685730583,-0.837514258657901
530500,44.7690348721177,43.5451716186367,46.1827190969529,19.2958196766055,19.9969946469701,-0.701174970364601
530600,145.084907007864,141.146046418819,149.634941013853,21.5988960087736,23.1331583815702,-1.5342623727966
530700,22.053891058964,21.4544600991974,22.7478689674021,15.0665145181436,15.7727280762126,-0.706213558068999
530900,36.8233415613737,35.814081147722,37.9933784852128,21.3889471518871,22.1589778496813,-0.770030697794201
610100,392.999748718818,382.159041947564,405.531424014002,38.0763854572687,39.9485336165473,-1.8721481592786
610200,24.329131710393,23.6883376584958,25.0695274820513,36.1148964190338,37.5751659161337,-1.4602694970999
610300,116.118631816995,113.153250973291,119.548187112688,30.7417716599999,32.1459795265529,-1.404207866553
610400,182.45475177174,177.695146943087,187.944057421269,40.9273009237681,42.7285684428489,-1.8012675190808
610500,151.955636263092,148.000819718595,156.521632146272,44.7906529955724,46.3151138585593,-1.5244608629869
610600,42.5236364440564,41.3796810269371,43.8517417849932,31.8745052465577,32.9090000046862,-1.0344947581285
610700,160.610415852201,156.539221908075,165.307063324883,25.7432432425059,27.4528033152743,-1.7095600727684
610800,47.7341106013426,46.4647608806328,49.2051254592648,32.8853446952866,33.5924991751924,-0.707154479905803
610900,82.8533684655554,80.734228111442,85.3122195687999,26.2563435591825,27.6077290115414,-1.3513854523589
611000,44.4148660509077,43.2873524871128,45.7231403292211,28.5792625713582,29.5689968062248,-0.989734234866599
620100,78.0689316757186,75.9639128398972,80.5023728892822,30.7149892668424,31.5904862016123,-0.875496934769899
620200,2.5238129080029,2.45754462830605,2.60051812590937,30.9637911741265,31.3930915003024,-0.429300326175902
620300,5.37576700257382,5.23941629862279,5.53381183234225,27.8524145101397,28.3881329177986,-0.535718407658901
620400,30.9177608147802,30.1270483133008,31.8310809603151,30.5336069507604,31.4314031663728,-0.897796215612399
620500,74.7511223835936,72.8131567097699,76.9919603964823,23.670471478124,24.7702556508407,-1.0997841727167
620600,19.2128296675163,18.7302960244049,19.7732941881162,29.3971406248636,30.0053701066067,-0.608229481743102
620700,9.1962458179438,8.97026456057971,9.45997941411552,23.9742539339253,24.3534032606601,-0.379149326734801
