city_id,year,province_id,PM1,PM2_5,PM10,lnPM1,lnPM2_5,lnPM10,Shrinkage_pop,Impervious,UR,lnPGDP,Open,lnTech,ER,lnFixed,DZ,NDVI,Temperature,Precipitation,WindSpeed,aq_phase1_post,aq_phase2_post,post_inspection,post_inspection_lag1,post_air_inspection,inspection_current_year,inspection_air_current_year
130300,2014,130000,36.1757195621336,63.7957530456693,115.632116310301,3.5883881634637,4.15568662145278,4.75041374040615,0,12.4471658547691,0.303625889528973,1.22735529678044,0.220801230790285,4.00733318523247,1,6.1518787997511,8,0.578412844226995,12.168480691785,1.36382369269064,2.3669062864819,1,0,0,0,0,0,0
130300,2015,130000,30.5260684313884,53.8178684946455,96.7775189606566,3.4185810212315,3.98560554017865,4.57241472516817,0,12.6506405209321,0.475341631714247,1.25533981882811,0.229289437538309,4.04305126783455,1,6.25124638658234,8,0.585423326820409,11.5976741436222,1.78480981763668,2.43354516732259,1,0,0,0,0,0,0
130300,2016,130000,27.5461369472601,48.5718147576653,87.3915409751217,3.31586230606704,3.8830434194164,4.47039849279583,0,12.80681670725,0.48993288590604,1.29439089478975,0.216344096412577,4.81218435537242,1,6.23764382416833,8,0.584418088471124,11.2822502148624,2.85422470153444,2.48825740347845,1,0,0,0,0,0,0
130300,2017,130000,25.5677319951996,45.4668567591111,83.9862871712843,3.24133108748886,3.81698363765138,4.43065353755601,0,12.9821801216623,0.483221476510067,1.33781787193384,0.226121499659043,4.98360662170834,1,6.19473637877665,8,0.569727395379215,11.9699746169977,1.7998850178826,2.40126102827555,1,0,0,0,0,0,0
130300,2018,130000,22.5031479499336,39.7358308261058,79.2453926135181,3.11365520830998,3.68225332034948,4.37254927369849,0,13.145052211888,0.486666666666667,1.37529180867451,0.217003760767391,5.25749537202778,1,6.20817459971307,8,0.585947573731799,11.3398498398779,1.96179357906324,2.41110488721362,1,0,0,0,0,0,0
130300,2019,130000,22.7676728383677,39.6782045291034,72.5497943488622,3.12534167188233,3.6808020326304,4.28427314471367,0,13.2550266612422,0.488372093023256,1.35249735705696,0.223064123605026,5.40267738187228,1,6.26398327289147,8,0.575769332570767,12.0573653476318,1.76957172005027,2.41511023707998,1,0,0,0,0,0,0
130300,2020,130000,20.3061179918389,35.3360910890741,63.0674369039236,3.01092221955056,3.56490485208902,4.14420458093942,0,13.504437537145,0.490848585690516,1.38352927435966,0.212106747024576,5.22035582507832,1,6.30308572708537,8,0.604927916592414,11.9535747638762,1.55436629687519,2.34955073751175,1,0,0,0,0,0,0
130400,2011,130000,52.4234198996635,94.4149204571742,161.47465342645,3.95935343612705,4.54769911635238,5.08434818561773,0,18.4316895353119,0.151836734693878,1.02356762578023,0.0891297694378117,3.3322045101752,0,7.07616337069057,15,0.539240140673573,13.749528669887,1.75865291801889,1.86109034910305,0,0,0,0,0,0,0
130400,2012,130000,52.2787106513677,94.4677009182502,162.390033128566,3.95658922608326,4.54825798685158,5.09000105348317,0,18.8745335343925,0.149128990031215,1.05240855796431,0.0776965400759717,3.87120101090789,0,7.24665328825984,16,0.575858896495374,13.8028985396132,1.61440416328473,1.77456119499753,1,0,0,0,0,0,0
130400,2013,130000,59.0271299405822,108.040857945088,186.906509248498,4.07799716771793,4.68250946988778,5.23060854129485,0,19.4294928695199,0.140241448692153,1.04586054277402,0.0729868010231522,3.95124371858143,1,7.37455718099813,17,0.531092901902696,14.1986916355321,1.63423460048949,2.05307246682897,1,0,0,0,0,0,0
